"observation_group_id","date","person_id","station_id","station_name"
"20170917_CC0402*01_unk_332_1","2017-09-17",-6000,100001,"Beaumont Tower"
"20170917_CC6416*01_unk_333_1","2017-09-17",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170917_89P063*03_unk_334_1","2017-09-17",-6000,100016,"Shaw Hall"
"20170917_20070154*04_unk_335_1","2017-09-17",-6000,100006,"Music Building"
"20170917_89P063*01_unk_336_1","2017-09-17",-6000,100016,"Shaw Hall"
"20170917_CC7298*01_unk_337_1","2017-09-17",-6000,100014,"Breslin to Stadium"
"20170917_CC6631*01_unk_338_1","2017-09-17",-6000,100016,"Shaw Hall"
"20170917_CC2662*01_unk_339_1","2017-09-17",-6000,100017,"Wharton Center"
"20170917_CC4423*01_unk_340_1","2017-09-17",-6000,100002,"Benefactors Plaza"
"20170917_CC6281*01_unk_341_1","2017-09-17",-6000,100008,"NE Dorms"
"20170917_CC4948*01_unk_342_1","2017-09-17",-6000,NA,NA
"20170917_CC5067*01_unk_343_1","2017-09-17",-6000,NA,NA
"20170917_CC0239*01_unk_344_1","2017-09-17",-6000,100001,"Beaumont Tower"
"20170917_CC6392*01_unk_345_1","2017-09-17",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170917_CC2202*01_unk_346_1","2017-09-17",-6000,100009,"Jenison Field House"
"20170917_CC6694*02_unk_347_1","2017-09-17",-6000,100016,"Shaw Hall"
"20170917_CC1623*01_unk_348_1","2017-09-17",-6000,100016,"Shaw Hall"
"20170917_CC4656*01_unk_349_1","2017-09-17",-6000,100003,"Grand River Ave"
"20170917_CC6248*01_unk_350_1","2017-09-17",-6000,100008,"NE Dorms"
"20170917_CC6527*01_unk_351_1","2017-09-17",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170917_CC6530*01_unk_352_1","2017-09-17",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170917_20000146*03_unk_353_1","2017-09-17",-6000,100013,"Plant Sciences"
"20170917_20000146*06_unk_354_1","2017-09-17",-6000,100013,"Plant Sciences"
"20170917_CC1666*01_unk_355_1","2017-09-17",-6000,100011,"International Center"
"20170917_CC2943*03_unk_356_1","2017-09-17",-6000,100010,"Sanford Natural Area"
"20170917_CC2938*01_unk_357_1","2017-09-17",-6000,100010,"Sanford Natural Area"
"20170917_CC1402*01_unk_358_1","2017-09-17",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170917_CC0016*01_unk_359_1","2017-09-17",-6000,100006,"Music Building"
"20170917_CC6397*02_unk_360_1","2017-09-17",-6000,100008,"NE Dorms"
"20170917_CC4955*02_unk_361_1","2017-09-17",-6000,100014,"Breslin to Stadium"
"20170917_CC0169*01_unk_362_1","2017-09-17",-6000,100006,"Music Building"
"20170917_CC7298*01_unk_363_1","2017-09-17",-6000,100014,"Breslin to Stadium"
"20170917_CC4918*01_unk_364_1","2017-09-17",-6000,100006,"Music Building"
"20170917_CC6390*01_unk_365_1","2017-09-17",-6000,100008,"NE Dorms"
"20170917_CC1720*03_unk_366_1","2017-09-17",-6000,100011,"International Center"
"20170917_CC0169*01_unk_367_1","2017-09-17",-6000,100006,"Music Building"
"20170917_20000146*06_unk_368_1","2017-09-17",-6000,100013,"Plant Sciences"
"20170917_20000146*04_unk_369_1","2017-09-17",-6000,100013,"Plant Sciences"
"20170917_20000146*03_unk_370_1","2017-09-17",-6000,100013,"Plant Sciences"
"20170917_94N379*07_unk_371_1","2017-09-17",-6000,100013,"Plant Sciences"
"20170917_94N379*17_unk_372_1","2017-09-17",-6000,100013,"Plant Sciences"
"20170917_CC4676*02_unk_373_1","2017-09-17",-6000,NA,NA
"20170917_CC2662*02_unk_374_1","2017-09-17",-6000,100017,"Wharton Center"
"20170917_CC6416*01_unk_375_1","2017-09-17",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170917_CC2536*01_unk_376_1","2017-09-17",-6000,100013,"Plant Sciences"
"20170917_CC0302*01_unk_377_1","2017-09-17",-6000,100001,"Beaumont Tower"
"20170917_CC4676*03_unk_378_1","2017-09-17",-6000,NA,NA
"20170917_CC4636*02_unk_379_1","2017-09-17",-6000,NA,NA
"20170917_CC4639*02_unk_380_1","2017-09-17",-6000,NA,NA
"20170917_CC0190*01_unk_381_1","2017-09-17",-6000,100006,"Music Building"
"20170917_CC0320*01_unk_382_1","2017-09-17",-6000,100001,"Beaumont Tower"
"20170917_CC0383*01_unk_383_1","2017-09-17",-6000,100001,"Beaumont Tower"
"20170917_CC0314*01_unk_384_1","2017-09-17",-6000,100001,"Beaumont Tower"
"20170917_CC6694*02_unk_385_1","2017-09-17",-6000,100016,"Shaw Hall"
"20170917_CC4656*01_unk_386_1","2017-09-17",-6000,100003,"Grand River Ave"
"20170917_CC5484*01_unk_387_1","2017-09-17",-6000,100016,"Shaw Hall"
"20170917_20110608*01_unk_388_1","2017-09-17",-6000,100003,"Grand River Ave"
"20170917_20100048*06_unk_389_1","2017-09-17",-6000,NA,NA
"20170917_CC6270*01_unk_390_1","2017-09-17",-6000,100008,"NE Dorms"
"20170917_20100048*09_unk_391_1","2017-09-17",-6000,100013,"Plant Sciences"
"20170917_CC6283*01_unk_392_1","2017-09-17",-6000,100008,"NE Dorms"
"20170917_CC5459*03_unk_393_1","2017-09-17",-6000,100018,"South Neighborhood"
"20170917_CC0192*01_unk_394_1","2017-09-17",-6000,100006,"Music Building"
"20170917_CC4676*03_unk_395_1","2017-09-17",-6000,NA,NA
"20170917_20100048*14_unk_396_1","2017-09-17",-6000,100013,"Plant Sciences"
"20170917_CC0190*01_unk_397_1","2017-09-17",-6000,100006,"Music Building"
"20170917_CC0302*01_unk_398_1","2017-09-17",-6000,100001,"Beaumont Tower"
"20170917_CC0383*01_unk_399_1","2017-09-17",-6000,100001,"Beaumont Tower"
"20170917_CC1032*01_unk_400_1","2017-09-17",-6000,100004,"Hannah Administration Building"
"20170917_CC4331*01_unk_401_1","2017-09-17",-6000,100004,"Hannah Administration Building"
"20170917_20080059*14_unk_402_1","2017-09-17",-6000,100001,"Beaumont Tower"
"20170918_20080059*14_unk_403_1","2017-09-18",-6000,100001,"Beaumont Tower"
"20170918_CC4955*01_unk_404_1","2017-09-18",-6000,100014,"Breslin to Stadium"
"20170918_20080059*15_unk_405_1","2017-09-18",-6000,100001,"Beaumont Tower"
"20170918_CC4955*04_unk_406_1","2017-09-18",-6000,NA,NA
"20170918_20070154*04_unk_407_1","2017-09-18",-6000,100006,"Music Building"
"20170918_CC4955*01_unk_408_1","2017-09-18",-6000,100014,"Breslin to Stadium"
"20170918_CC4333*01_unk_409_1","2017-09-18",-6000,100004,"Hannah Administration Building"
"20170918_20060244*07_unk_410_1","2017-09-18",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170918_89P063*03_unk_411_1","2017-09-18",-6000,100016,"Shaw Hall"
"20170918_CC6259*03_unk_412_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_CC4331*01_unk_413_1","2017-09-18",-6000,100004,"Hannah Administration Building"
"20170918_CC2536*01_unk_414_1","2017-09-18",-6000,100013,"Plant Sciences"
"20170918_CC0320*01_unk_415_1","2017-09-18",-6000,100001,"Beaumont Tower"
"20170918_20000146*02_unk_416_1","2017-09-18",-6000,100013,"Plant Sciences"
"20170918_CC0357*01_unk_417_1","2017-09-18",-6000,100001,"Beaumont Tower"
"20170918_CC6250*01_unk_418_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_CC6283*01_unk_419_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_CC6392*01_unk_420_1","2017-09-18",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170918_CC5067*01_unk_421_1","2017-09-18",-6000,NA,NA
"20170918_CC6530*01_unk_422_1","2017-09-18",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170918_CC6341*01_unk_423_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_CC6283*01_unk_424_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_CC6283*01_unk_425_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_89P063*08_unk_426_1","2017-09-18",-6000,100016,"Shaw Hall"
"20170918_CC5484*02_unk_427_1","2017-09-18",-6000,100016,"Shaw Hall"
"20170918_89P063*01_unk_428_1","2017-09-18",-6000,100016,"Shaw Hall"
"20170918_CC6694*03_unk_429_1","2017-09-18",-6000,100016,"Shaw Hall"
"20170918_CC2202*01_unk_430_1","2017-09-18",-6000,100009,"Jenison Field House"
"20170918_CC4918*01_unk_431_1","2017-09-18",-6000,100006,"Music Building"
"20170918_CC2202*01_unk_432_1","2017-09-18",-6000,100009,"Jenison Field House"
"20170918_CC6484*02_unk_433_1","2017-09-18",-6000,NA,NA
"20170918_CC5459*02_unk_434_1","2017-09-18",-6000,100018,"South Neighborhood"
"20170918_CC6250*01_unk_435_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_CC6259*01_unk_436_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_CC4636*01_unk_437_1","2017-09-18",-6000,NA,NA
"20170918_20070154*04_unk_438_1","2017-09-18",-6000,100006,"Music Building"
"20170918_20060244*07_unk_439_1","2017-09-18",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170918_CC6405*01_unk_440_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_CC1245*01_unk_441_1","2017-09-18",-6000,100003,"Grand River Ave"
"20170918_CC1032*01_unk_442_1","2017-09-18",-6000,100004,"Hannah Administration Building"
"20170918_CC4423*01_unk_443_1","2017-09-18",-6000,100002,"Benefactors Plaza"
"20170918_CC0357*01_unk_444_1","2017-09-18",-6000,100001,"Beaumont Tower"
"20170918_20100048*11_unk_445_1","2017-09-18",-6000,100013,"Plant Sciences"
"20170918_20060244*04_unk_446_1","2017-09-18",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170918_CC6284*01_unk_447_1","2017-09-18",-6000,NA,NA
"20170918_CC4326*01_unk_448_1","2017-09-18",-6000,100004,"Hannah Administration Building"
"20170918_CC4653*01_unk_449_1","2017-09-18",-6000,100003,"Grand River Ave"
"20170918_CC4676*04_unk_450_1","2017-09-18",-6000,NA,NA
"20170918_CC6484*02_unk_451_1","2017-09-18",-6000,NA,NA
"20170918_20000146*05_unk_452_1","2017-09-18",-6000,100013,"Plant Sciences"
"20170918_CC2943*02_unk_453_1","2017-09-18",-6000,100010,"Sanford Natural Area"
"20170918_CC2938*01_unk_454_1","2017-09-18",-6000,100010,"Sanford Natural Area"
"20170918_CC4423*01_unk_455_1","2017-09-18",-6000,100002,"Benefactors Plaza"
"20170918_CC6484*01_unk_456_1","2017-09-18",-6000,NA,NA
"20170918_98P021*03_unk_457_1","2017-09-18",-6000,100001,"Beaumont Tower"
"20170918_20000146*02_unk_458_1","2017-09-18",-6000,100013,"Plant Sciences"
"20170918_CC2662*02_unk_459_1","2017-09-18",-6000,100017,"Wharton Center"
"20170918_CC2662*01_unk_460_1","2017-09-18",-6000,100017,"Wharton Center"
"20170918_CC1059*01_unk_461_1","2017-09-18",-6000,100004,"Hannah Administration Building"
"20170918_CC6390*01_unk_462_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_CC6249*01_unk_463_1","2017-09-18",-6000,100008,"NE Dorms"
"20170918_20080059*15_unk_464_1","2017-09-18",-6000,100001,"Beaumont Tower"
"20170918_20100048*07_unk_465_1","2017-09-18",-6000,100013,"Plant Sciences"
"20170918_20100048*10_unk_466_1","2017-09-18",-6000,NA,NA
"20170918_CC1032*01_unk_467_1","2017-09-18",-6000,100004,"Hannah Administration Building"
"20170918_20090665*02_unk_468_1","2017-09-18",-6000,100001,"Beaumont Tower"
"20170918_CC4600*01_unk_469_1","2017-09-18",-6000,100002,"Benefactors Plaza"
"20170918_CC5067*02_unk_470_1","2017-09-18",-6000,NA,NA
"20170918_CC0242*01_unk_471_1","2017-09-18",-6000,100001,"Beaumont Tower"
"20170918_CC1720*03_unk_472_1","2017-09-18",-6000,100011,"International Center"
"20170918_CC1741*01_unk_473_1","2017-09-18",-6000,100011,"International Center"
"20170918_CC7298*01_unk_474_1","2017-09-18",-6000,100014,"Breslin to Stadium"
"20170918_CC4676*01_unk_475_1","2017-09-18",-6000,NA,NA
"20170918_CC2662*02_unk_476_1","2017-09-18",-6000,100017,"Wharton Center"
"20170918_CC2662*02_unk_477_1","2017-09-18",-6000,100017,"Wharton Center"
"20170919_CC2662*02_unk_478_1","2017-09-19",-6000,100017,"Wharton Center"
"20170919_20060244*04_unk_479_1","2017-09-19",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170919_CC4955*04_unk_480_1","2017-09-19",-6000,NA,NA
"20170919_20060244*12_unk_481_1","2017-09-19",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170919_CC6694*01_unk_482_1","2017-09-19",-6000,100016,"Shaw Hall"
"20170919_CC2943*03_unk_483_1","2017-09-19",-6000,100010,"Sanford Natural Area"
"20170919_CC2943*01_unk_484_1","2017-09-19",-6000,100010,"Sanford Natural Area"
"20170919_20050360*10_unk_485_1","2017-09-19",-6000,100001,"Beaumont Tower"
"20170919_98P021*03_unk_486_1","2017-09-19",-6000,100001,"Beaumont Tower"
"20170919_89P063*01_unk_487_1","2017-09-19",-6000,100016,"Shaw Hall"
"20170919_CC1666*01_unk_488_1","2017-09-19",-6000,100011,"International Center"
"20170919_CC1720*03_unk_489_1","2017-09-19",-6000,100011,"International Center"
"20170919_CC0139*01_unk_490_1","2017-09-19",-6000,100006,"Music Building"
"20170919_CC4653*01_unk_491_1","2017-09-19",-6000,100003,"Grand River Ave"
"20170919_CC4656*01_unk_492_1","2017-09-19",-6000,100003,"Grand River Ave"
"20170919_CC6394*01_unk_493_1","2017-09-19",-6000,100008,"NE Dorms"
"20170919_CC5067*01_unk_494_1","2017-09-19",-6000,NA,NA
"20170919_CC9222*01_unk_495_1","2017-09-19",-6000,100004,"Hannah Administration Building"
"20170919_98P136*01_unk_496_1","2017-09-19",-6000,NA,NA
"20170919_CC1402*01_unk_497_1","2017-09-19",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170919_CC6530*01_unk_498_1","2017-09-19",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170919_CC4676*03_unk_499_1","2017-09-19",-6000,NA,NA
"20170919_94N379*07_unk_500_1","2017-09-19",-6000,100013,"Plant Sciences"
"20170919_CC6405*01_unk_501_1","2017-09-19",-6000,100008,"NE Dorms"
"20170919_89P063*03_unk_502_1","2017-09-19",-6000,100016,"Shaw Hall"
"20170919_98P136*01_unk_503_1","2017-09-19",-6000,NA,NA
"20170919_CC6272*01_unk_504_1","2017-09-19",-6000,100008,"NE Dorms"
"20170919_CC2662*02_unk_505_1","2017-09-19",-6000,100017,"Wharton Center"
"20170919_CC2662*02_unk_506_1","2017-09-19",-6000,100017,"Wharton Center"
"20170919_CC6859*01_unk_507_1","2017-09-19",-6000,100011,"International Center"
"20170919_CC5067*01_unk_508_1","2017-09-19",-6000,NA,NA
"20170919_CC5484*02_unk_509_1","2017-09-19",-6000,100016,"Shaw Hall"
"20170919_CC0597*01_unk_510_1","2017-09-19",-6000,100005,"Beal Botanical Garden"
"20170919_CC0549*01_unk_511_1","2017-09-19",-6000,100005,"Beal Botanical Garden"
"20170919_CC5067*01_unk_512_1","2017-09-19",-6000,NA,NA
"20170919_CC4653*01_unk_513_1","2017-09-19",-6000,100003,"Grand River Ave"
"20170919_CC6694*03_unk_514_1","2017-09-19",-6000,100016,"Shaw Hall"
"20170919_CC4662*01_unk_515_1","2017-09-19",-6000,100003,"Grand River Ave"
"20170919_CC4333*01_unk_516_1","2017-09-19",-6000,100004,"Hannah Administration Building"
"20170919_CC1032*01_unk_517_1","2017-09-19",-6000,100004,"Hannah Administration Building"
"20170919_CC4331*01_unk_518_1","2017-09-19",-6000,100004,"Hannah Administration Building"
"20170919_CC1720*01_unk_519_1","2017-09-19",-6000,100011,"International Center"
"20170919_CC1720*02_unk_520_1","2017-09-19",-6000,100011,"International Center"
"20170919_CC4333*01_unk_521_1","2017-09-19",-6000,100004,"Hannah Administration Building"
"20170919_CC6500*01_unk_522_1","2017-09-19",-6000,100004,"Hannah Administration Building"
"20170919_CC1059*01_unk_523_1","2017-09-19",-6000,100004,"Hannah Administration Building"
"20170919_20000146*04_unk_524_1","2017-09-19",-6000,100013,"Plant Sciences"
"20170919_CC5067*02_unk_525_1","2017-09-19",-6000,NA,NA
"20170919_CC5971*01_unk_526_1","2017-09-19",-6000,100011,"International Center"
"20170919_CC1741*01_unk_527_1","2017-09-19",-6000,100011,"International Center"
"20170919_CC1741*01_unk_528_1","2017-09-19",-6000,100011,"International Center"
"20170919_CC5971*01_unk_529_1","2017-09-19",-6000,100011,"International Center"
"20170920_20100048*06_unk_530_1","2017-09-20",-6000,NA,NA
"20170920_CC6341*01_unk_531_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC6281*02_unk_532_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC6405*01_unk_533_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC6249*01_unk_534_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC6328*01_unk_535_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC1245*01_unk_536_1","2017-09-20",-6000,100003,"Grand River Ave"
"20170920_20080059*15_unk_537_1","2017-09-20",-6000,100001,"Beaumont Tower"
"20170920_CC6259*02_unk_538_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC6259*03_unk_539_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC6284*01_unk_540_1","2017-09-20",-6000,NA,NA
"20170920_NN0749*01_unk_541_1","2017-09-20",-6000,100013,"Plant Sciences"
"20170920_20080508*01_unk_542_1","2017-09-20",-6000,100004,"Hannah Administration Building"
"20170920_CC4955*04_unk_543_1","2017-09-20",-6000,NA,NA
"20170920_CC6248*01_unk_544_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC6390*01_unk_545_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC2943*02_unk_546_1","2017-09-20",-6000,100010,"Sanford Natural Area"
"20170920_NN0749*01_unk_547_1","2017-09-20",-6000,100013,"Plant Sciences"
"20170920_CC1720*02_unk_548_1","2017-09-20",-6000,100011,"International Center"
"20170920_CC1720*01_unk_549_1","2017-09-20",-6000,100011,"International Center"
"20170920_CC0597*01_unk_550_1","2017-09-20",-6000,100005,"Beal Botanical Garden"
"20170920_CC4636*01_unk_551_1","2017-09-20",-6000,NA,NA
"20170920_CC6328*01_unk_552_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC5067*01_unk_553_1","2017-09-20",-6000,NA,NA
"20170920_CC5067*01_unk_554_1","2017-09-20",-6000,NA,NA
"20170920_CC0364*01_unk_555_1","2017-09-20",-6000,100001,"Beaumont Tower"
"20170920_CC4600*01_unk_556_1","2017-09-20",-6000,100002,"Benefactors Plaza"
"20170920_CC6631*01_unk_557_1","2017-09-20",-6000,100016,"Shaw Hall"
"20170920_CC4694*01_unk_558_1","2017-09-20",-6000,100002,"Benefactors Plaza"
"20170920_CC4694*01_unk_559_1","2017-09-20",-6000,100002,"Benefactors Plaza"
"20170920_CC4611*01_unk_560_1","2017-09-20",-6000,NA,NA
"20170920_CC2202*01_unk_561_1","2017-09-20",-6000,100009,"Jenison Field House"
"20170920_CC5484*02_unk_562_1","2017-09-20",-6000,100016,"Shaw Hall"
"20170920_CC0190*01_unk_563_1","2017-09-20",-6000,100006,"Music Building"
"20170920_89P063*08_unk_564_1","2017-09-20",-6000,100016,"Shaw Hall"
"20170920_CC6694*03_unk_565_1","2017-09-20",-6000,100016,"Shaw Hall"
"20170920_89P063*01_unk_566_1","2017-09-20",-6000,100016,"Shaw Hall"
"20170920_CC6397*02_unk_567_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC6403*01_unk_568_1","2017-09-20",-6000,100008,"NE Dorms"
"20170920_CC9222*01_unk_569_1","2017-09-20",-6000,100004,"Hannah Administration Building"
"20170920_89P063*03_unk_570_1","2017-09-20",-6000,100016,"Shaw Hall"
"20170920_94N379*17_unk_571_1","2017-09-20",-6000,100013,"Plant Sciences"
"20170920_CC2943*02_unk_572_1","2017-09-20",-6000,100010,"Sanford Natural Area"
"20170920_CC5067*02_unk_573_1","2017-09-20",-6000,NA,NA
"20170920_CC6416*01_unk_574_1","2017-09-20",-6000,100007,"Kresge Arts Center and Giltner Hall"
"20170921_CC6260*01_unk_575_1","2017-09-21",-6000,100008,"NE Dorms"
"20170921_CC2662*01_unk_576_1","2017-09-21",-6000,100017,"Wharton Center"
"20170921_CC6500*01_unk_577_1","2017-09-21",-6000,100004,"Hannah Administration Building"
"20170921_CC0357*01_unk_578_1","2017-09-21",-6000,100001,"Beaumont Tower"
"20170921_20100048*11_unk_579_1","2017-09-21",-6000,100013,"Plant Sciences"
"20170921_20100048*13_unk_580_1","2017-09-21",-6000,100013,"Plant Sciences"
"20170921_20000146*02_unk_581_1","2017-09-21",-6000,100013,"Plant Sciences"
"20170921_20130268*01_unk_582_1","2017-09-21",-6000,100001,"Beaumont Tower"
"20170921_CC6270*01_unk_583_1","2017-09-21",-6000,100008,"NE Dorms"
"20170921_CC6694*02_unk_584_1","2017-09-21",-6000,100016,"Shaw Hall"
"20170921_CC4948*01_unk_585_1","2017-09-21",-6000,NA,NA
"20170921_CC2938*01_unk_586_1","2017-09-21",-6000,100010,"Sanford Natural Area"
"20170921_CC2943*03_unk_587_1","2017-09-21",-6000,100010,"Sanford Natural Area"
"20170921_CC5067*01_unk_588_1","2017-09-21",-6000,NA,NA
"20170921_20000146*02_unk_589_1","2017-09-21",-6000,100013,"Plant Sciences"
"20170921_20000146*05_unk_590_1","2017-09-21",-6000,100013,"Plant Sciences"
"20170921_CC2662*01_unk_591_1","2017-09-21",-6000,100017,"Wharton Center"
"20170921_20000146*05_unk_592_1","2017-09-21",-6000,100013,"Plant Sciences"
"20170921_CC1666*01_unk_593_1","2017-09-21",-6000,100011,"International Center"
"20170921_CC2536*01_unk_594_1","2017-09-21",-6000,100013,"Plant Sciences"
"20170921_CC5971*01_unk_595_1","2017-09-21",-6000,100011,"International Center"
"20170921_CC6943*01_unk_596_1","2017-09-21",-6000,100018,"South Neighborhood"
"20170921_CC9222*01_unk_597_1","2017-09-21",-6000,100004,"Hannah Administration Building"
"20170921_CC4676*04_unk_598_1","2017-09-21",-6000,NA,NA
"20170921_CC5459*03_unk_599_1","2017-09-21",-6000,100018,"South Neighborhood"
"20170921_CC5459*02_unk_600_1","2017-09-21",-6000,100018,"South Neighborhood"
"20170921_20100048*10_unk_601_1","2017-09-21",-6000,NA,NA
"20170921_CC6328*01_unk_602_1","2017-09-21",-6000,100008,"NE Dorms"
"20170921_CC6694*03_unk_603_1","2017-09-21",-6000,100016,"Shaw Hall"
"20170921_CC5484*01_unk_604_1","2017-09-21",-6000,100016,"Shaw Hall"
"20170921_CC6694*01_unk_605_1","2017-09-21",-6000,100016,"Shaw Hall"
"20170921_CC6394*01_unk_606_1","2017-09-21",-6000,100008,"NE Dorms"
"20170921_20000146*02_unk_607_1","2017-09-21",-6000,100013,"Plant Sciences"
"20170921_20000146*03_unk_608_1","2017-09-21",-6000,100013,"Plant Sciences"
"20170921_20050360*10_unk_609_1","2017-09-21",-6000,100001,"Beaumont Tower"
"20170921_CC5971*01_unk_610_1","2017-09-21",-6000,100011,"International Center"
"20170921_20110608*01_unk_611_1","2017-09-21",-6000,100003,"Grand River Ave"
"20170921_CC0239*01_unk_612_1","2017-09-21",-6000,100001,"Beaumont Tower"
"20170921_CC2938*01_unk_613_1","2017-09-21",-6000,100010,"Sanford Natural Area"
